Zeitstempel,Kesseltemperatur,Außentemperatur,Pufferspeicher Oben,Pufferspeicher Mitte,Pufferspeicher Unten,Warmwasser
2026-01-29 19:41:14,2.0,62.0,HEIZEN,51.55,0.0,0.0
2026-01-29 19:42:14,2.0,62.0,HEIZEN,51.5,0.0,0.0
2026-01-29 19:43:14,2.0,62.0,HEIZEN,51.44,0.0,0.0
2026-01-29 19:44:14,2.0,62.0,HEIZEN,51.38,0.0,0.0
2026-01-29 19:45:14,2.0,62.0,HEIZEN,51.32,0.0,0.0
2026-01-29 19:46:14,2.07,62.0,HEIZEN,51.27,0.0,0.0
2026-01-29 19:47:14,2.07,62.0,HEIZEN,51.21,0.0,0.0
2026-01-29 19:48:14,2.07,62.0,HEIZEN,51.21,0.0,0.0
2026-01-29 19:49:14,2.07,62.0,HEIZEN,51.15,0.0,0.0
2026-01-29 19:50:15,2.0,62.0,HEIZEN,51.09,0.0,0.0
2026-01-29 19:51:15,2.0,62.0,HEIZEN,51.03,0.0,0.0
2026-01-29 19:52:15,2.0,62.0,HEIZEN,51.03,0.0,0.0
2026-01-29 19:53:15,2.0,62.0,HEIZEN,50.98,0.0,0.0
2026-01-29 19:54:15,2.0,62.0,HEIZEN,50.92,0.0,0.0
2026-01-29 19:55:15,2.0,62.0,HEIZEN,50.92,0.0,0.0
2026-01-29 19:56:15,2.0,62.0,HEIZEN,50.86,0.0,0.0
2026-01-29 19:57:15,2.0,62.0,HEIZEN,50.86,0.0,0.0
2026-01-29 19:58:15,2.0,62.0,HEIZEN,50.8,0.0,0.0
2026-01-29 19:59:15,2.0,62.0,HEIZEN,50.74,0.0,0.0
2026-01-29 20:00:15,2.0,62.0,HEIZEN,50.74,0.0,0.0
2026-01-29 20:01:15,2.0,62.0,HEIZEN,50.69,0.0,0.0
2026-01-29 20:02:16,2.0,62.0,HEIZEN,50.69,0.0,0.0
2026-01-29 20:03:16,2.0,62.0,HEIZEN,50.63,0.0,0.0
2026-01-29 20:04:16,2.0,62.0,HEIZEN,50.63,0.0,0.0
2026-01-29 20:05:16,1.92,62.0,HEIZEN,50.57,0.0,0.0
2026-01-29 20:06:16,1.92,62.0,HEIZEN,50.57,0.0,0.0
2026-01-29 20:07:16,1.92,61.0,HEIZEN,50.51,0.0,0.0
2026-01-29 20:08:16,1.92,61.0,HEIZEN,50.51,0.0,0.0
2026-01-29 20:09:16,1.92,61.0,HEIZEN,50.45,0.0,0.0
2026-01-29 20:10:16,1.85,61.0,HEIZEN,50.45,0.0,0.0
2026-01-29 20:11:16,1.85,61.0,HEIZEN,50.4,0.0,0.0
2026-01-29 20:12:16,1.85,61.0,HEIZEN,50.4,0.0,0.0
2026-01-29 20:13:16,1.85,61.0,HEIZEN,50.34,0.0,0.0
2026-01-29 20:14:17,1.85,61.0,HEIZEN,50.34,0.0,0.0
2026-01-29 20:15:17,1.85,61.0,HEIZEN,50.34,0.0,0.0
2026-01-29 20:16:17,1.85,61.0,HEIZEN,50.28,0.0,0.0
2026-01-29 20:17:17,1.85,61.0,HEIZEN,50.28,0.0,0.0
2026-01-29 20:18:17,1.85,61.0,HEIZEN,50.28,0.0,0.0
2026-01-29 20:19:17,1.85,61.0,HEIZEN,50.22,0.0,0.0
2026-01-29 20:20:17,1.85,61.0,HEIZEN,50.22,0.0,0.0
2026-01-29 20:21:17,1.85,61.0,HEIZEN,50.16,0.0,0.0
2026-01-29 20:22:17,1.85,61.0,HEIZEN,50.16,0.0,0.0
2026-01-29 20:23:17,1.85,61.0,HEIZEN,50.16,0.0,0.0
2026-01-29 20:24:17,1.85,61.0,HEIZEN,50.16,0.0,0.0
2026-01-29 20:25:17,1.85,61.0,HEIZEN,50.1,0.0,0.0
2026-01-29 20:26:18,1.85,61.0,HEIZEN,50.1,0.0,0.0
2026-01-29 20:27:18,1.85,61.0,HEIZEN,50.05,0.0,0.0
2026-01-29 20:28:18,1.85,61.0,HEIZEN,50.05,0.0,0.0
2026-01-29 20:29:18,1.85,61.0,HEIZEN,50.05,0.0,0.0
2026-01-29 20:30:18,1.85,61.0,HEIZEN,49.99,0.0,0.0
2026-01-29 20:31:18,1.78,61.0,HEIZEN,49.99,0.0,0.0
2026-01-29 20:32:18,1.78,61.0,HEIZEN,49.99,0.0,0.0
2026-01-29 20:33:18,1.78,61.0,HEIZEN,49.93,0.0,0.0
2026-01-29 20:34:18,1.78,61.0,HEIZEN,49.93,0.0,0.0
2026-01-29 20:35:18,1.78,61.0,HEIZEN,49.87,0.0,0.0
2026-01-29 20:36:18,1.78,61.0,HEIZEN,49.87,0.0,0.0
2026-01-29 20:37:18,1.78,61.0,HEIZEN,49.87,0.0,0.0
2026-01-29 20:38:19,1.78,61.0,HEIZEN,49.81,0.0,0.0
2026-01-29 20:39:19,1.78,61.0,HEIZEN,49.81,0.0,0.0
2026-01-29 20:40:19,1.78,61.0,HEIZEN,49.75,0.0,0.0
2026-01-29 20:41:19,1.78,61.0,HEIZEN,49.75,0.0,0.0
2026-01-29 20:42:19,1.85,61.0,HEIZEN,49.7,0.0,0.0
2026-01-29 20:43:19,1.85,61.0,HEIZEN,49.7,0.0,0.0
2026-01-29 20:44:19,1.85,61.0,HEIZEN,49.64,0.0,0.0
2026-01-29 20:45:19,1.85,61.0,HEIZEN,49.58,0.0,0.0
2026-01-29 20:46:19,1.85,61.0,HEIZEN,49.58,0.0,0.0
2026-01-29 20:47:19,1.85,61.0,HEIZEN,49.52,0.0,0.0
2026-01-29 20:48:19,1.85,61.0,HEIZEN,49.52,0.0,0.0
2026-01-29 20:49:20,1.85,61.0,HEIZEN,49.52,0.0,0.0
2026-01-29 20:50:20,1.85,61.0,HEIZEN,49.46,0.0,0.0
2026-01-29 20:51:20,1.85,61.0,HEIZEN,49.46,0.0,0.0
2026-01-29 20:52:20,1.85,61.0,HEIZEN,49.46,0.0,0.0
2026-01-29 20:53:20,1.85,61.0,HEIZEN,49.4,0.0,0.0
2026-01-29 20:54:20,1.85,61.0,HEIZEN,49.4,0.0,0.0
2026-01-29 20:55:20,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 20:56:20,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 20:57:20,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 20:58:20,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 20:59:20,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:00:20,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:01:21,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:02:21,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:03:21,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:04:21,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:05:21,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:06:21,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:07:21,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:08:21,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:09:21,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:10:21,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:11:21,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:12:21,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:13:22,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:14:22,1.92,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:15:22,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:16:22,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:17:22,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:18:22,1.85,61.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:19:22,1.85,60.0,HEIZEN,49.35,100.0,0.0
2026-01-29 21:20:22,1.85,60.0,HEIZEN,49.35,100.0,0.0
2026-01-29 21:21:22,1.85,60.0,HEIZEN,49.35,100.0,0.0
2026-01-29 21:22:22,1.85,60.0,HEIZEN,49.35,100.0,0.0
2026-01-29 21:23:22,1.85,60.0,HEIZEN,49.35,100.0,0.0
2026-01-29 21:24:22,1.85,61.0,HEIZEN,49.4,100.0,0.0
2026-01-29 21:25:23,1.85,61.0,HEIZEN,49.4,100.0,0.0
2026-01-29 21:26:23,1.78,61.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:27:23,1.78,61.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:28:23,1.78,61.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:29:23,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:30:23,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:31:23,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:32:23,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:33:23,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:34:23,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:35:23,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:36:24,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:37:24,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:38:24,1.85,60.0,HEIZEN,49.4,0.0,0.0
2026-01-29 21:39:24,1.85,60.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:40:24,1.85,60.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:41:24,1.78,60.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:42:25,1.78,60.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:43:25,1.78,60.0,HEIZEN,49.35,0.0,0.0
2026-01-29 21:44:25,1.78,60.0,HEIZEN,49.29,0.0,0.0
2026-01-29 21:45:25,1.78,60.0,HEIZEN,49.29,0.0,0.0
2026-01-29 21:46:25,1.78,60.0,HEIZEN,49.29,0.0,0.0
2026-01-29 21:47:25,1.78,60.0,HEIZEN,49.29,0.0,0.0
2026-01-29 21:48:25,1.78,60.0,HEIZEN,49.23,0.0,0.0
2026-01-29 21:49:25,1.78,60.0,HEIZEN,49.23,0.0,0.0
2026-01-29 21:50:25,1.78,60.0,HEIZEN,49.23,0.0,0.0
2026-01-29 21:51:25,1.78,60.0,HEIZEN,49.23,0.0,0.0
2026-01-29 21:52:25,1.78,60.0,HEIZEN,49.23,0.0,0.0
2026-01-29 21:53:26,1.78,60.0,HEIZEN,49.23,0.0,0.0
2026-01-29 21:54:26,1.78,60.0,HEIZEN,49.23,0.0,0.0
2026-01-29 21:55:26,1.78,60.0,HEIZEN,49.17,0.0,0.0
2026-01-29 21:56:26,1.78,60.0,HEIZEN,49.17,0.0,0.0
2026-01-29 21:57:26,1.78,60.0,HEIZEN,49.17,0.0,0.0
2026-01-29 21:58:26,1.78,60.0,HEIZEN,49.17,0.0,0.0
2026-01-29 21:59:26,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:00:26,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:01:26,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:02:26,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:03:26,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:04:27,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:05:27,1.85,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:06:27,1.85,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:07:27,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:08:27,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:09:27,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:10:27,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:11:27,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:12:27,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:13:27,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:14:27,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:15:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:16:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:17:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:18:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:19:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:20:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:21:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:22:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:23:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:24:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:25:28,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:26:29,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:27:29,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:28:29,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:29:29,1.78,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:30:29,1.71,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:31:29,1.71,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:32:29,1.71,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:33:29,1.71,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:34:29,1.71,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:35:29,1.71,60.0,HEIZEN,49.11,0.0,0.0
2026-01-29 22:36:29,1.71,60.0,HEIZEN,49.05,0.0,0.0
2026-01-29 22:37:29,1.71,60.0,HEIZEN,49.05,0.0,0.0
2026-01-29 22:38:30,1.71,60.0,HEIZEN,49.05,0.0,0.0
2026-01-29 22:39:30,1.71,60.0,HEIZEN,49.05,0.0,0.0
2026-01-29 22:40:30,1.71,60.0,HEIZEN,49.05,0.0,0.0
2026-01-29 22:41:30,1.71,60.0,HEIZEN,49.05,0.0,0.0
2026-01-29 22:42:30,1.71,60.0,HEIZEN,49.05,0.0,0.0
2026-01-29 22:43:30,1.71,60.0,HEIZEN,49.05,0.0,0.0
2026-01-29 22:57:10,59.61,1.63,HEIZEN,64.94,48.82,61.66
2026-01-29 23:00:10,59.61,1.63,HEIZEN,64.83,48.82,61.66
2026-01-29 23:01:10,59.61,1.63,HEIZEN,64.77,48.76,61.66
2026-01-29 23:03:39,59.61,1.71,62.21,64.66,48.76,61.66
2026-01-29 23:04:09,59.61,1.71,62.21,64.61,48.76,61.66
2026-01-29 23:05:09,59.61,1.71,62.21,64.5,48.76,61.6
2026-01-29 23:12:01,59.55,1.71,62.21,63.68,48.76,61.6
2026-01-29 23:13:01,59.61,1.71,62.21,63.47,48.76,61.6
2026-01-29 23:14:23,59.61,1.71,62.21,63.19,48.76,61.6
2026-01-29 23:15:23,59.61,1.71,62.21,62.97,48.76,61.54
